1000 48356
31 843 3
31 869 8
31 902 10
31 903 10
31 911 10
31 932 13
31 957 13
31 979 15
31 985 7
31 987 4
31 988 3
31 512 0
31 534 8
31 567 7
31 572 5
31 613 1
31 668 15
31 709 5
31 713 13
31 726 3
31 733 2
31 772 6
31 779 14
31 804 5
31 882 9
31 889 5
31 916 3
31 944 6
31 969 7
31 989 4
32 15 2
32 26 11
32 33 4
32 62 6
32 71 0
32 107 0
32 133 6
32 191 0
32 201 8
32 242 13
32 283 6
32 314 10
32 319 11
32 357 6
32 361 14
32 395 0
32 407 14
32 438 1
32 458 9
32 489 7
32 517 2
32 523 13
32 536 10
32 583 13
32 585 8
32 608 11
32 645 6
32 652 15
32 670 13
32 672 7
32 715 13
32 716 5
32 719 10
32 757 1
32 763 14
32 834 8
32 836 1
32 839 1
32 852 7
32 869 12
32 893 13
32 914 5
32 968 4
32 518 13
32 533 3
32 535 11
32 569 6
32 591 14
32 594 0
32 605 7
32 614 2
32 622 12
32 630 6
32 644 12
32 658 14
32 666 1
32 741 5
32 756 11
32 759 14
32 856 10
32 881 7
32 897 13
32 939 10
32 955 5
32 966 14
32 969 4
32 971 3
32 984 9
32 992 7
33 15 9
33 19 1
33 27 13
33 43 2
33 52 10
33 53 5
33 67 6
33 78 4
33 88 6
33 94 0
33 100 11
33 136 12
33 200 12
33 212 6
33 241 3
33 249 4
33 252 6
33 287 3
33 292 15
33 309 10
33 323 5
33 326 4
33 330 7
33 341 1
33 408 7
33 422 10
33 456 6
33 477 5
33 530 12
33 538 13
33 564 5
33 569 11
33 587 15
33 589 9
33 601 3
33 603 6
33 631 11
33 645 11
33 657 13
33 725 11
33 756 6
33 788 0
33 840 6
33 845 12
33 850 7
33 852 12
33 870 15
33 899 5
33 997 7
33 509 7
33 531 8
33 562 5
33 602 11
33 661 3
33 665 9
33 706 10
33 712 1
33 732 5
33 751 0
33 766 4
33 785 11
33 839 15
33 847 13
33 863 6
33 897 0
33 932 9
34 19 5
34 57 10
34 58 12
34 69 8
34 70 1
34 72 2
34 84 9
34 120 2
34 160 2
34 164 7
34 219 7
34 236 6
34 260 6
34 267 2
34 275 12
34 289 13
34 302 12
34 311 11
34 313 6
34 339 11
34 354 6
34 368 3
34 374 11
34 388 3
34 405 3
34 442 4
34 444 2
34 464 9
34 466 15
34 477 10
34 479 1
34 520 9
34 558 9
34 575 2
34 581 2
34 616 15
34 636 9
34 640 4
34 654 2
34 673 2
34 683 10
34 695 4
34 720 15
34 730 2
34 777 2
34 805 1
34 841 14
34 849 7
34 854 0
34 858 13
34 869 11
34 887 7
34 889 2
34 896 4
34 901 15
34 949 5
34 559 15
34 571 11
34 572 11
34 591 8
34 646 3
34 684 8
34 689 3
34 762 12
34 779 14
34 788 8
34 909 14
34 912 14
34 939 15
34 979 5
35 15 2
35 17 15
35 26 10
35 28 1
35 49 7
35 59 9
35 69 7
35 80 9
35 94 1
35 110 3
35 119 10
35 124 14
35 132 2
35 139 8
35 140 3
35 144 5
35 145 13
35 147 0
35 182 6
35 197 0
35 209 0
35 211 3
35 213 10
35 219 1
35 221 12
35 283 4
35 321 8
35 365 9
35 385 14
35 428 10
35 433 12
35 486 13
35 498 4
35 504 5
35 534 4
35 541 8
35 553 2
35 565 2
35 568 14
35 590 10
35 593 7
35 602 0
35 603 2
35 612 11
35 667 12
35 710 3
35 711 7
35 743 7
35 760 11
35 762 14
35 818 1
35 828 5
35 838 7
35 840 9
35 858 14
35 861 6
35 882 8
35 910 4
35 923 7
35 925 12
35 959 12
35 515 9
35 516 7
35 537 6
35 558 3
35 569 2
35 616 11
35 620 6
35 640 3
35 668 2
35 673 1
35 697 11
35 704 7
35 715 9
35 742 3
35 761 13
35 768 1
35 776 1
35 777 2
35 782 15
35 796 13
35 807 2
35 820 12
35 843 0
35 855 13
35 857 14
35 888 3
35 911 0
35 916 3
35 975 8
35 984 7
36 35 8
36 41 13
36 98 2
36 158 13
36 166 15
36 179 14
36 182 7
36 186 7
36 224 13
36 327 13
36 329 9
36 345 0
36 359 6
36 372 5
36 389 5
36 390 11
36 396 8
36 410 8
36 415 5
36 416 8
36 463 13
36 469 5
36 525 1
36 540 0
36 571 12
36 583 3
36 596 3
36 603 9
36 635 7
36 640 4
36 650 8
36 664 2
36 712 0
36 748 2
36 763 5
36 773 8
36 804 5
36 846 4
36 859 11
36 874 13
36 921 15
36 931 2
36 932 13
36 964 2
36 970 1
36 527 8
36 561 5
36 582 14
36 701 4
36 778 3
36 791 8
36 830 3
36 860 3
36 882 9
36 893 12
36 922 7
36 927 11
36 929 0
36 961 5
36 962 1
36 965 4
36 973 4
36 981 2
36 987 8
36 991 7
36 992 4
37 2 4
37 13 12
37 24 10
37 36 12
37 39 15
37 47 11
37 82 11
37 89 7
37 95 9
37 109 3
37 145 15
37 156 8
37 182 10
37 194 15
37 224 7
37 229 14
37 239 4
37 339 9
37 341 6
37 379 10
37 430 3
37 437 14
37 445 15
37 448 12
37 468 14
37 478 2
37 479 14
37 500 11
37 542 7
37 576 3
37 615 1
37 638 14
37 687 11
37 713 7
37 743 8
37 780 0
37 799 9
37 807 3
37 822 0
37 830 15
37 849 7
37 852 0
37 854 5
37 866 4
37 880 6
37 943 12
37 944 3
37 946 13
37 530 7
37 572 8
37 585 8
37 602 14
37 617 7
37 658 3
37 714 6
37 737 2
37 778 0
37 815 11
37 840 5
37 861 0
37 891 12
37 897 14
37 924 15
37 966 11
37 972 7
37 975 9
38 6 2
38 27 12
38 32 4
38 48 5
38 53 13
38 59 5
38 60 0
38 66 9
38 97 2
38 102 1
38 199 0
38 272 14
38 277 7
38 285 12
38 308 8
38 350 2
38 381 5
38 392 6
38 413 4
38 429 12
38 436 5
38 441 10
38 444 10
38 452 6
38 457 8
38 494 1
38 520 14
38 527 1
38 544 5
38 558 9
38 637 11
38 655 9
38 675 10
38 686 12
38 692 15
38 697 1
38 719 4
38 726 13
38 750 4
38 753 8
38 764 7
38 765 7
38 772 10
38 784 0
38 815 8
38 817 2
38 835 2
38 857 2
38 872 6
38 884 9
38 891 10
38 923 2
38 927 3
38 929 14
38 937 12
38 972 2
38 534 6
38 582 10
38 645 15
38 670 12
38 672 3
38 718 5
38 730 2
38 745 3
38 829 15
38 859 7
38 892 7
38 897 5
38 915 12
38 938 12
38 982 13
38 990 7
38 991 13
38 995 6
39 25 12
39 35 1
39 41 12
39 43 3
39 54 0
39 67 4
39 76 3
39 82 7
39 85 2
39 123 10
39 160 7
39 161 15
39 190 6
39 209 11
39 242 12
39 243 2
39 253 13
39 315 11
39 371 2
39 392 1
39 407 3
39 408 12
39 413 8
39 425 7
39 439 11
39 461 11
39 481 14
39 486 9
39 487 4
39 491 4
39 498 4
39 565 8
39 572 3
39 573 11
39 591 3
39 608 2
39 623 0
39 718 12
39 723 12
39 725 9
39 727 14
39 745 9
39 751 13
39 776 4
39 796 1
39 812 15
39 819 0
39 829 12
39 851 10
39 852 12
39 868 2
39 873 9
39 883 4
39 888 2
39 911 11
39 922 4
39 945 3
39 978 14
39 989 0
39 561 3
39 566 8
39 640 13
39 653 14
39 670 2
39 675 8
39 692 5
39 696 1
39 732 13
39 795 7
39 802 7
39 834 8
39 844 15
39 865 5
39 913 11
39 918 14
39 940 1
39 947 8
39 960 12
40 19 6
40 57 13
40 78 12
40 147 10
40 151 2
40 199 2
40 242 2
40 264 6
40 282 0
40 320 13
40 331 10
40 334 14
40 405 7
40 406 10
40 416 12
40 465 10
40 549 9
40 584 1
40 622 0
40 637 7
40 660 0
40 664 12
40 666 14
40 675 1
40 679 6
40 723 5
40 725 11
40 738 7
40 758 9
40 777 0
40 814 8
40 818 12
40 827 5
40 847 6
40 848 11
40 851 10
40 860 4
40 865 4
40 888 11
40 903 12
40 912 15
40 941 6
40 952 10
40 970 1
40 988 13
40 990 8
40 995 9
40 502 4
40 522 2
40 543 11
40 561 14
40 586 3
40 593 8
40 635 14
40 663 13
40 713 5
40 717 15
40 724 8
40 740 3
40 752 4
40 757 6
40 825 2
40 853 3
40 896 15
40 901 13
40 904 13
40 908 7
40 928 1
40 943 14
40 961 5
40 980 2
40 986 9
41 3 0
41 12 10
41 33 1
41 50 10
41 65 12
41 118 7
41 130 12
41 144 5
41 189 3
41 286 9
41 296 0
41 315 0
41 327 5
41 343 4
41 345 13
41 379 14
41 380 1
41 387 10
41 390 4
41 399 2
41 402 6
41 441 4
41 446 3
41 536 13
41 560 10
41 575 3
41 634 3
41 637 3
41 667 7
41 676 8
41 686 10
41 725 7
41 798 7
41 815 2
41 861 6
41 922 7
41 981 5
41 990 15
41 994 10
41 999 6
41 539 1
41 567 0
41 609 0
41 613 12
41 617 3
41 628 4
41 633 13
41 639 1
41 653 14
41 654 7
41 655 3
41 663 6
41 669 11
41 738 14
41 741 11
41 763 5
41 787 6
41 876 7
41 883 15
41 911 6
41 931 15
41 949 3
41 957 11
42 15 2
42 28 5
42 30 12
42 51 4
42 88 13
42 93 12
42 106 6
42 119 3
42 177 13
42 184 7
42 205 2
42 206 14
42 242 15
42 256 7
42 258 0
42 278 14
42 305 5
42 314 8
42 341 2
42 364 10
42 368 0
42 429 6
42 459 4
42 502 0
42 508 12
42 529 11
42 561 14
42 597 13
42 641 7
42 656 2
42 669 2
42 682 15
42 723 15
42 743 9
42 756 0
42 823 6
42 854 13
42 942 2
42 945 6
42 955 6
42 959 11
42 964 2
42 521 14
42 545 9
42 550 5
42 581 8
42 635 13
42 689 0
42 768 4
42 786 12
42 822 9
42 828 11
42 901 8
42 906 4
42 914 3
42 918 15
42 929 0
42 969 15
43 19 1
43 44 3
43 60 9
43 133 11
43 155 9
43 202 14
43 220 1
43 245 8
43 248 7
43 256 11
43 267 12
43 299 8
43 306 2
43 323 7
43 332 5
43 350 8
43 430 13
43 522 1
43 530 6
43 616 0
43 633 0
43 636 2
43 638 12
43 642 3
43 660 3
43 687 6
43 711 1
43 732 3
43 773 1
43 804 4
43 806 2
43 816 3
43 827 14
43 858 5
43 877 12
43 896 14
43 929 13
43 935 8
43 983 15
43 998 8
43 563 13
43 579 12
43 589 13
43 628 7
43 716 8
43 718 8
43 736 15
43 744 1
43 756 4
43 785 8
43 799 14
43 834 12
43 841 6
43 856 10
43 866 9
43 907 9
43 941 13
43 947 14
43 972 15
44 13 6
44 67 10
44 82 0
44 92 0
44 97 3
44 113 14
44 129 5
44 151 6
44 155 3
44 156 10
44 187 6
44 215 7
44 224 14
44 270 3
44 271 7
44 292 2
44 343 2
44 352 12
44 368 15
44 402 4
44 409 1
44 414 13
44 442 8
44 454 8
44 455 3
44 568 15
44 577 12
44 634 9
44 636 4
44 659 4
44 669 9
44 713 13
44 719 7
44 764 1
44 824 15
44 858 6
44 867 14
44 869 14
44 875 15
44 938 3
44 951 8
44 952 14
44 953 13
44 976 2
44 988 2
44 508 1
44 570 11
44 612 11
44 627 13
44 691 15
44 750 3
44 777 1
44 788 7
44 838 1
44 850 3
44 861 15
44 883 2
44 918 1
44 943 10
44 946 3
44 967 0
45 8 3
45 14 11
45 126 13
45 162 15
45 166 8
45 195 3
45 221 15
45 229 0
45 236 8
45 270 4
45 276 7
45 312 4
45 313 0
45 347 4
45 348 13
45 374 5
45 384 5
45 428 13
45 433 4
45 462 7
45 463 11
45 486 3
45 489 15
45 491 4
45 520 8
45 522 13
45 550 4
45 556 10
45 582 1
45 586 7
45 685 5
45 690 6
45 708 12
45 720 15
45 747 9
45 761 1
45 769 12
45 794 2
45 807 0
45 808 11
45 812 12
45 854 12
45 911 5
45 920 0
45 956 0
45 972 4
45 989 7
45 999 14
45 524 13
45 585 11
45 590 11
45 595 5
45 634 8
45 643 11
45 662 11
45 665 1
45 674 12
45 737 2
45 738 3
45 760 14
45 775 6
45 781 6
45 783 12
45 823 6
45 844 12
45 878 13
45 921 8
45 922 8
45 968 0
45 987 11
46 11 5
46 13 0
46 15 14
46 64 13
46 65 6
46 93 3
46 95 15
46 133 3
46 175 0
46 243 4
46 251 12
46 266 9
46 279 2
46 293 4
46 324 3
46 342 7
46 385 5
46 440 11
46 451 13
46 458 12
46 489 2
46 513 2
46 533 12
46 542 13
46 543 14
46 579 13
46 688 9
46 714 5
46 728 7
46 755 14
46 777 5
46 791 8
46 832 12
46 837 1
46 892 1
46 956 2
46 976 12
46 977 3
46 995 0
46 558 10
46 559 14
46 581 10
46 637 0
46 652 12
46 661 0
46 664 0
46 687 1
46 703 10
46 704 15
46 706 2
46 722 2
46 735 0
46 738 0
46 773 12
46 795 4
46 818 12
46 827 13
46 829 5
46 843 2
46 854 2
46 862 7
46 864 0
46 906 7
46 915 15
46 950 11
46 970 12
46 984 5
47 34 8
47 80 1
47 90 12
47 95 10
47 98 12
47 103 9
47 207 9
47 213 8
47 215 4
47 224 11
47 259 14
47 268 5
47 272 0
47 296 8
47 301 1
47 316 1
47 355 12
47 440 11
47 447 11
47 462 7
47 467 1
47 482 0
47 538 2
47 544 0
47 551 14
47 552 13
47 573 11
47 581 5
47 591 10
47 592 12
47 603 8
47 623 10
47 628 2
47 647 0
47 649 1
47 652 1
47 674 4
47 702 3
47 716 10
47 731 8
47 757 4
47 761 3
47 780 6
47 781 1
47 782 7
47 835 14
47 838 1
47 878 11
47 927 9
47 950 5
47 959 3
47 972 6
47 975 13
47 976 8
47 505 14
47 549 5
47 737 7
47 756 10
47 779 12
47 806 2
47 822 0
47 823 0
47 824 8
47 841 0
47 847 8
47 862 10
47 875 1
47 882 1
47 893 2
47 935 14
47 960 6
47 961 8
47 971 13
47 990 14
48 2 6
48 15 2
48 76 11
48 88 6
48 109 8
48 185 7
48 242 3
48 252 4
48 261 8
48 265 14
48 269 0
48 280 13
48 336 6
48 360 15
48 361 14
48 370 1
48 399 2
48 441 4
48 471 6
48 496 9
48 527 0
48 530 5
48 550 12
48 572 13
48 644 3
48 645 15
48 662 14
48 685 9
48 692 7
48 699 8
48 707 14
48 709 1
48 776 12
48 782 7
48 840 10
48 880 4
48 935 8
48 944 11
48 977 7
48 982 15
48 985 5
48 999 4
48 534 2
48 579 6
48 580 5
48 581 1
48 590 8
48 615 7
48 618 7
48 627 14
48 634 15
48 671 5
48 694 1
48 718 14
48 767 7
48 800 14
48 810 11
48 828 9
48 831 3
48 865 5
48 879 2
48 901 14
48 941 0
48 974 0
48 981 6
49 10 12
49 24 4
49 57 9
49 78 2
49 95 13
49 104 13
49 116 8
49 128 12
49 146 2
49 217 10
49 235 7
49 299 9
49 348 1
49 371 14
49 382 2
49 383 10
49 399 8
49 408 6
49 480 11
49 505 4
49 521 12
49 586 11
49 633 4
49 648 1
49 689 1
49 722 8
49 735 2
49 739 14
49 761 4
49 772 4
49 791 2
49 806 8
49 816 0
49 869 7
49 960 5
49 982 0
49 999 5
49 547 15
49 553 11
49 562 8
49 570 6
49 571 1
49 572 13
49 573 3
49 601 2
49 609 11
49 643 1
49 664 15
49 679 1
49 683 6
49 707 6
49 710 14
49 775 14
49 792 8
49 851 0
49 920 1
49 928 8
49 949 2
49 977 2
50 4 6
50 9 6
50 24 8
50 51 8
50 52 11
50 63 11
50 95 10
50 107 13
50 108 1
50 115 5
50 147 1
50 161 5
50 197 5
50 208 14
50 229 11
50 253 0
50 268 2
50 276 15
50 279 2
50 301 4
50 312 1
50 355 11
50 362 8
50 413 3
50 414 6
50 450 11
50 472 6
50 518 15
50 542 10
50 567 13
50 588 4
50 594 12
50 604 11
50 616 11
50 623 7
50 624 7
50 627 0
50 669 3
50 679 0
50 685 4
50 686 4
50 687 0
50 693 9
50 786 10
50 832 10
50 867 8
50 878 7
50 891 13
50 934 15
50 945 0
50 953 3
50 960 7
50 967 1
50 974 9
50 987 10
50 992 8
50 527 12
50 560 0
50 608 1
50 675 5
50 688 0
50 704 15
50 722 13
50 730 3
50 761 12
50 772 0
50 817 9
50 820 9
50 826 12
50 834 15
50 836 9
50 848 9
50 917 5
50 981 2
50 988 14
51 37 3
51 59 4
51 90 8
51 91 13
51 120 15
51 127 3
51 130 5
51 134 14
51 146 10
51 173 3
51 188 6
51 242 1
51 268 7
51 272 13
51 280 1
51 286 10
51 351 15
51 366 7
51 380 8
51 414 10
51 427 9
51 457 13
51 501 4
51 534 0
51 575 0
51 577 3
51 583 10
51 606 15
51 622 13
51 654 11
51 669 6
51 670 15
51 696 14
51 702 12
51 814 7
51 842 10
51 847 12
51 856 3
51 868 7
51 888 10
51 916 13
51 935 13
51 963 4
51 987 6
51 528 0
51 548 14
51 591 12
51 598 15
51 599 14
51 621 2
51 660 5
51 740 1
51 763 7
51 770 12
51 818 11
51 821 8
51 839 14
51 930 15
51 938 0
51 958 14
52 17 0
52 26 12
52 61 11
52 80 7
52 90 1
52 101 15
52 122 6
52 163 2
52 186 11
52 187 1
52 192 0
52 202 1
52 242 1
52 298 14
52 300 13
52 307 6
52 320 11
52 327 7
52 372 4
52 423 0
52 445 6
52 450 11
52 451 10
52 459 13
52 496 12
52 503 15
52 562 4
52 588 15
52 609 12
52 612 14
52 632 3
52 638 11
52 640 5
52 702 8
52 710 6
52 719 10
52 738 5
52 743 4
52 747 11
52 756 3
52 766 11
52 770 4
52 778 10
52 822 4
52 833 2
52 839 0
52 872 14
52 878 0
52 894 0
52 910 10
52 924 14
52 959 15
52 978 2
52 989 0
52 995 15
52 999 6
52 534 11
52 536 14
52 538 2
52 560 14
52 688 1
52 750 0
52 783 4
52 838 15
52 853 5
52 855 0
52 862 3
52 903 2
52 919 14
52 944 12
52 951 13
52 975 6
52 982 10
53 18 13
53 48 6
53 56 9
53 100 10
53 101 9
53 107 12
53 119 2
53 124 13
53 135 3
53 161 2
53 201 0
53 220 3
53 239 9
53 276 0
53 330 2
53 335 3
53 356 11
53 358 13
53 393 8
53 400 14
53 438 4
53 467 15
53 490 12
53 511 13
53 520 11
53 524 10
53 536 7
53 567 3
53 621 6
53 650 5
53 657 4
53 708 8
53 710 6
53 728 1
53 745 9
53 776 3
53 796 5
53 808 6
53 822 14
53 836 1
53 879 9
53 916 14
53 921 1
53 926 6
53 927 1
53 968 0
53 975 15
53 980 4
53 993 5
53 514 0
53 548 14
53 600 11
53 604 9
53 632 14
53 702 15
53 730 9
53 752 5
53 765 5
53 834 13
53 835 7
53 847 5
53 868 5
53 925 13
53 928 6
53 936 4
53 945 4
53 956 8
53 988 3
54 1 0
54 20 7
54 40 12
54 42 13
54 70 4
54 118 4
54 147 14
54 171 7
54 217 13
54 237 0
54 248 10
54 268 0
54 282 5
54 289 3
54 314 1
54 325 13
54 346 3
54 374 10
54 379 8
54 399 4
54 400 12
54 434 8
54 443 11
54 496 12
54 506 8
54 527 1
54 547 12
54 557 1
54 561 8
54 576 0
54 581 9
54 587 12
54 614 3
54 651 15
54 656 13
54 674 10
54 694 7
54 696 1
54 698 3
54 710 13
54 717 7
54 738 12
54 744 5
54 801 8
54 810 14
54 811 3
54 822 1
54 823 10
54 872 5
54 876 5
54 901 9
54 915 3
54 933 6
54 942 8
54 944 1
54 953 10
54 978 13
54 986 13
54 542 3
54 568 10
54 572 13
54 578 5
54 584 13
54 586 6
54 590 14
54 594 6
54 595 0
54 615 11
54 638 12
54 666 1
54 687 10
54 716 7
54 739 2
54 784 9
54 829 3
54 845 4
54 846 12
54 850 15
54 860 5
54 927 9
54 932 14
54 966 8
54 988 3
55 35 11
55 39 10
55 61 3
55 82 15
55 100 0
55 102 15
55 104 11
55 110 2
55 122 5
55 147 1
55 172 6
55 173 3
55 187 11
55 192 9
55 197 4
55 210 11
55 213 0
55 225 11
55 231 8
55 271 3
55 328 14
55 365 13
55 381 11
55 408 9
55 434 11
55 450 1
55 478 14
55 511 6
55 514 12
55 532 12
55 567 1
55 591 1
55 608 15
55 631 7
55 667 4
55 672 11
55 684 8
55 705 13
55 716 10
55 726 3
55 781 14
55 818 9
55 832 13
55 848 10
55 972 13
55 974 3
55 998 11
55 999 0
55 502 15
55 531 11
55 556 1
55 575 10
55 576 0
55 589 8
55 601 8
55 633 2
55 635 13
55 689 8
55 703 0
55 704 11
55 722 9
55 743 14
55 767 11
55 775 9
55 793 3
55 841 11
55 950 1
56 6 14
56 41 3
56 48 9
56 55 2
56 81 6
56 85 11
56 116 2
56 125 3
56 132 11
56 182 5
56 201 0
56 232 8
56 250 8
56 259 13
56 263 15
56 271 7
56 288 9
56 291 3
56 292 7
56 307 10
56 314 3
56 323 8
56 332 13
56 355 12
56 379 12
56 397 12
56 400 2
56 419 3
56 429 15
56 478 2
56 521 1
56 527 4
56 542 2
56 560 14
56 596 1
56 601 14
56 626 2
56 647 14
56 650 15
56 652 6
56 662 8
56 672 2
56 692 14
56 700 1
56 728 0
56 737 4
56 796 0
56 830 13
56 905 1
56 912 7
56 957 12
56 967 8
56 985 10
56 502 10
56 510 7
56 523 13
56 530 12
56 545 6
56 576 14
56 593 6
56 602 2
56 608 7
56 630 12
56 642 8
56 690 5
56 693 10
56 704 4
56 709 6
56 714 12
56 723 12
56 724 1
56 742 5
56 772 4
56 773 2
56 818 9
56 828 14
56 897 0
56 936 12
56 970 5
57 3 7
57 7 10
57 9 11
57 43 0
57 58 15
57 68 13
57 131 11
57 134 7
57 164 2
57 189 10
57 206 10
57 238 6
57 262 2
57 267 3
57 314 12
57 324 1
57 379 6
57 384 0
57 415 11
57 419 8
57 421 8
57 424 0
57 470 6
57 484 13
57 524 8
57 556 2
57 570 8
57 594 11
57 622 4
57 689 11
57 741 2
57 754 5
57 770 4
57 781 3
57 825 15
57 833 9
57 837 7
57 840 15
57 872 11
57 881 13
57 913 9
57 981 11
57 992 2
57 996 13
57 512 12
57 515 12
57 535 7
57 575 10
57 576 7
57 650 3
57 713 4
57 739 4
57 751 14
57 794 1
57 811 15
57 858 12
57 876 2
57 888 1
57 904 10
57 955 8
57 974 3
58 55 1
58 56 3
58 66 14
58 69 6
58 133 4
58 142 0
58 152 8
58 154 12
58 159 4
58 163 14
58 167 10
58 192 3
58 206 0
58 211 6
58 242 1
58 301 3
58 302 13
58 312 10
58 314 6
58 327 14
58 330 3
58 356 0
58 358 1
58 396 4
58 412 5
58 493 1
58 494 6
58 525 3
58 527 6
58 531 4
58 576 4
58 578 10
58 580 7
58 595 10
58 597 12
58 598 11
58 640 13
58 642 7
58 652 8
58 654 5
58 655 1
58 694 7
58 724 2
58 728 5
58 736 10
58 740 6
58 742 8
58 744 5
58 796 15
58 816 1
58 825 6
58 844 2
58 856 0
58 860 5
58 884 8
58 910 13
58 937 0
58 946 3
58 953 0
58 966 4
58 967 0
58 979 11
58 987 8
58 541 9
58 565 0
58 609 11
58 618 2
58 619 11
58 623 14
58 624 8
58 659 4
58 674 0
58 689 8
58 705 15
58 715 3
58 746 14
58 765 4
58 778 11
58 783 2
58 787 8
58 815 3
58 871 9
58 897 2
58 903 12
58 918 8
58 920 7
58 942 12
58 985 3
58 988 14
58 996 9
59 18 13
59 19 14
59 20 2
59 28 8
59 39 15
59 55 2
59 100 15
59 119 1
59 128 5
59 155 4
59 161 12
59 176 15
59 222 12
59 225 12
59 262 14
59 265 13
59 300 0
59 319 4
59 326 1
59 357 10
59 401 13
59 403 2
59 437 3
59 447 11
59 452 0
59 453 10
59 459 7
59 469 1
59 472 4
59 475 12
59 555 12
59 613 10
59 614 1
59 653 0
59 668 12
59 693 6
59 705 5
59 717 4
59 718 3
59 719 1
59 731 2
59 741 8
59 767 3
59 775 4
59 808 9
59 815 8
59 865 3
59 870 15
59 873 1
59 882 6
59 985 3
59 993 11
59 509 15
59 515 1
59 519 6
59 522 10
59 530 4
59 534 10
59 547 2
59 556 0
59 564 7
59 635 10
59 639 14
59 688 13
59 713 10
59 724 11
59 756 5
59 787 15
59 813 10
59 823 11
59 838 6
59 867 6
59 883 1
59 888 13
59 920 3
59 925 12
59 938 3
59 974 13
60 34 13
60 72 7
60 111 3
60 138 9
60 146 7
60 151 3
60 154 6
60 165 10
60 193 8
60 194 2
60 232 9
60 253 14
60 292 11
60 298 5
60 299 1
60 351 7
60 418 2
60 459 4
60 506 1
60 575 4
60 576 11
60 591 9
60 593 11
60 602 13
60 630 3
60 642 9
60 653 4
60 655 15
60 746 7
60 757 10
60 774 15
60 829 6
60 833 5
60 845 11
60 852 3
60 874 4
60 889 11
60 895 6
60 927 4
60 929 5
60 969 11
60 992 1
60 516 12
60 553 1
60 564 11
60 595 8
60 597 10
60 660 4
60 661 12
60 691 4
60 703 4
60 706 8
60 714 8
60 761 7
60 778 12
60 802 0
60 858 3
60 883 3
60 886 12
60 890 0
60 975 15
61 3 7
61 17 1
61 18 6
61 19 1
61 23 10
61 49 6
61 53 13
61 80 2
61 116 8
61 137 10
61 139 5
61 163 14
61 177 15
61 233 13
61 240 10
61 248 10
61 249 3
61 262 14
61 265 7
61 270 3
61 291 8
61 297 1
61 331 15
61 350 10
61 355 12
61 381 8
61 428 9
61 436 5
61 460 14
61 463 5
61 465 15
61 467 13
61 471 13
61 486 13
61 490 1
61 496 4
61 511 5
61 548 9
61 573 2
61 578 0
61 592 6
61 639 13
61 641 14
61 643 15
61 660 12
61 680 3
61 716 13
61 736 1
61 763 8
61 769 12
61 802 6
61 813 1
61 842 11
61 891 14
61 912 2
61 923 3
61 926 10
61 939 4
