1000 48356
31 814 13
31 843 10
31 869 10
31 902 15
31 903 13
31 911 6
31 932 6
31 957 6
31 979 15
31 985 14
31 987 12
31 988 15
31 512 14
31 534 6
31 567 6
31 572 11
31 613 12
31 668 11
31 709 9
31 713 15
31 726 5
31 733 11
31 772 5
31 779 10
31 804 11
31 882 10
31 889 9
31 916 7
31 944 8
31 969 5
31 989 5
32 15 6
32 26 9
32 33 5
32 62 7
32 71 6
32 107 6
32 133 15
32 191 13
32 201 12
32 242 15
32 283 13
32 314 6
32 319 5
32 357 9
32 361 14
32 395 15
32 407 14
32 438 14
32 458 15
32 489 10
32 517 8
32 523 6
32 536 5
32 583 9
32 585 9
32 608 6
32 645 15
32 652 5
32 670 11
32 672 13
32 715 14
32 716 14
32 719 11
32 757 6
32 763 9
32 834 6
32 836 13
32 839 7
32 852 5
32 869 13
32 893 10
32 914 9
32 968 13
32 518 15
32 533 13
32 535 8
32 569 7
32 591 8
32 594 14
32 605 6
32 614 11
32 622 14
32 630 9
32 644 9
32 658 9
32 666 5
32 741 9
32 756 10
32 759 14
32 856 10
32 881 7
32 897 10
32 939 8
32 955 10
32 966 11
32 969 6
32 971 9
32 984 9
32 992 14
33 15 14
33 19 9
33 27 7
33 43 13
33 52 12
33 53 15
33 67 12
33 78 11
33 88 12
33 94 9
33 100 7
33 136 11
33 200 13
33 212 5
33 241 6
33 249 15
33 252 7
33 287 11
33 292 9
33 309 15
33 323 10
33 326 9
33 330 6
33 341 9
33 408 13
33 422 6
33 456 6
33 477 15
33 530 11
33 538 7
33 564 8
33 569 8
33 587 10
33 589 13
33 601 14
33 603 15
33 631 12
33 645 5
33 657 5
33 725 5
33 756 5
33 788 8
33 840 13
33 845 8
33 850 14
33 852 5
33 870 5
33 899 12
33 997 13
33 509 15
33 531 11
33 562 5
33 602 12
33 661 10
33 665 12
33 706 6
33 712 7
33 732 12
33 751 7
33 766 8
33 785 7
33 839 15
33 847 7
33 863 10
33 897 10
33 932 11
34 19 7
34 57 11
34 58 14
34 69 5
34 70 12
34 72 5
34 84 15
34 120 9
34 160 11
34 164 9
34 219 10
34 236 6
34 260 12
34 267 9
34 275 10
34 289 13
34 302 6
34 311 12
34 313 6
34 339 11
34 354 8
34 368 13
34 374 15
34 388 6
34 405 11
34 442 6
34 444 7
34 464 7
34 466 14
34 477 7
34 479 6
34 520 14
34 558 13
34 575 15
34 581 15
34 616 5
34 636 14
34 640 14
34 654 10
34 673 15
34 683 8
34 695 11
34 720 5
34 730 8
34 777 11
34 805 8
34 841 12
34 849 14
34 854 5
34 858 14
34 869 15
34 887 11
34 889 14
34 896 15
34 901 12
34 949 8
34 559 11
34 571 10
34 572 7
34 591 10
34 646 6
34 684 6
34 689 6
34 762 9
34 779 14
34 788 12
34 909 5
34 912 9
34 939 5
34 979 6
35 15 12
35 17 9
35 26 10
35 28 7
35 49 9
35 59 10
35 69 15
35 80 8
35 94 8
35 110 12
35 119 9
35 124 10
35 132 9
35 139 8
35 140 8
35 144 5
35 145 13
35 147 11
35 182 6
35 197 7
35 209 7
35 211 13
35 213 6
35 219 10
35 221 10
35 283 10
35 321 7
35 365 9
35 385 10
35 428 11
35 433 8
35 486 13
35 498 11
35 504 15
35 534 7
35 541 15
35 553 11
35 565 6
35 568 8
35 590 8
35 593 11
35 602 10
35 603 13
35 612 8
35 667 15
35 710 14
35 711 14
35 743 9
35 760 5
35 762 10
35 818 7
35 828 6
35 838 11
35 840 10
35 858 12
35 861 15
35 882 10
35 910 10
35 923 15
35 925 5
35 959 8
35 515 13
35 516 12
35 537 5
35 558 13
35 569 7
35 616 5
35 620 9
35 640 14
35 668 13
35 673 9
35 697 11
35 704 11
35 715 8
35 742 9
35 761 15
35 768 14
35 776 14
35 777 11
35 782 7
35 796 11
35 807 5
35 820 12
35 843 9
35 855 15
35 857 11
35 888 14
35 911 6
35 916 10
35 975 12
35 984 9
36 35 8
36 41 5
36 98 11
36 158 6
36 166 13
36 179 13
36 182 13
36 186 12
36 224 15
36 327 6
36 329 11
36 345 10
36 359 12
36 372 11
36 389 12
36 390 15
36 396 15
36 410 12
36 415 8
36 416 13
36 463 6
36 469 9
36 525 7
36 540 15
36 571 5
36 583 7
36 596 13
36 603 15
36 635 9
36 640 6
36 650 9
36 664 7
36 712 11
36 748 14
36 763 14
36 773 6
36 804 6
36 846 8
36 859 12
36 874 9
36 921 14
36 931 14
36 932 7
36 964 14
36 970 8
36 527 10
36 561 8
36 582 11
36 701 11
36 778 6
36 791 12
36 830 15
36 860 10
36 882 12
36 893 9
36 922 15
36 927 7
36 929 5
36 961 7
36 962 5
36 965 6
36 973 15
36 981 14
36 987 8
36 991 8
36 992 13
37 2 11
37 13 13
37 24 8
37 36 7
37 39 6
37 47 15
37 82 7
37 89 5
37 95 8
37 109 10
37 145 14
37 156 5
37 182 8
37 194 10
37 224 14
37 229 14
37 239 8
37 339 8
37 341 9
37 379 7
37 430 8
37 437 13
37 445 11
37 448 14
37 468 6
37 478 11
37 479 15
37 500 13
37 542 10
37 576 9
37 615 5
37 638 14
37 687 5
37 713 12
37 743 12
37 780 10
37 799 15
37 807 7
37 822 8
37 830 15
37 849 7
37 852 6
37 854 9
37 866 14
37 880 13
37 943 13
37 944 14
37 946 7
37 530 15
37 572 12
37 585 5
37 602 15
37 617 14
37 658 13
37 714 12
37 737 13
37 778 15
37 815 11
37 840 10
37 861 9
37 891 11
37 897 14
37 924 7
37 966 8
37 972 9
37 975 5
38 6 11
38 27 9
38 32 13
38 48 5
38 53 6
38 59 11
38 60 6
38 66 13
38 97 14
38 102 8
38 199 9
38 272 11
38 277 14
38 285 13
38 308 9
38 350 10
38 381 13
38 392 11
38 413 7
38 429 6
38 436 12
38 441 9
38 444 6
38 452 15
38 457 7
38 494 14
38 520 8
38 527 9
38 544 7
38 558 7
38 637 14
38 655 6
38 675 15
38 686 5
38 692 9
38 697 6
38 719 5
38 726 8
38 750 8
38 753 13
38 764 15
38 765 9
38 772 14
38 784 7
38 815 6
38 817 6
38 835 10
38 857 7
38 872 6
38 884 13
38 891 15
38 923 12
38 927 14
38 929 8
38 937 7
38 972 8
38 534 13
38 582 15
38 645 12
38 670 11
38 672 10
38 718 7
38 730 7
38 745 7
38 829 7
38 859 6
38 892 5
38 897 7
38 915 12
38 938 11
38 982 11
38 990 6
38 991 7
38 995 5
39 25 13
39 35 13
39 41 11
39 43 6
39 54 14
39 67 7
39 76 10
39 82 12
39 85 8
39 123 5
39 160 12
39 161 9
39 190 13
39 209 5
39 242 8
39 243 9
39 253 8
39 315 8
39 371 6
39 392 13
39 407 13
39 408 11
39 413 9
39 425 11
39 439 5
39 461 6
39 481 15
39 486 11
39 487 14
39 491 9
39 498 6
39 565 15
39 572 10
39 573 9
39 591 5
39 608 11
39 623 9
39 718 6
39 723 5
39 725 7
39 727 13
39 745 5
39 751 9
39 776 6
39 796 9
39 812 11
39 819 14
39 829 14
39 851 11
39 852 12
39 868 15
39 873 13
39 883 10
39 888 8
39 911 12
39 922 7
39 945 10
39 978 10
39 989 5
39 561 10
39 566 6
39 640 5
39 653 5
39 670 5
39 675 15
39 692 13
39 696 14
39 732 13
39 795 7
39 802 5
39 834 13
39 844 10
39 865 8
39 913 11
39 918 11
39 940 14
39 947 6
39 960 5
40 19 11
40 57 6
40 78 8
40 147 14
40 151 7
40 199 15
40 242 11
40 264 15
40 282 8
40 320 12
40 331 14
40 334 6
40 405 8
40 406 14
40 416 11
40 465 15
40 549 11
40 584 7
40 622 11
40 637 5
40 660 6
40 664 7
40 666 12
40 675 14
40 679 15
40 723 7
40 725 7
40 738 7
40 758 8
40 777 9
40 814 10
40 818 9
40 827 12
40 847 8
40 848 8
40 851 7
40 860 10
40 865 10
40 888 11
40 903 12
40 912 6
40 941 12
40 952 12
40 970 13
40 988 15
40 990 -5
40 995 13
40 502 -3
40 522 6
40 543 7
40 561 1
40 586 10
40 593 11
40 635 14
40 663 9
40 713 12
40 717 14
40 724 7
40 740 8
40 752 9
40 757 7
40 825 8
40 853 7
40 896 12
40 901 7
40 904 8
40 908 8
40 928 8
40 943 7
40 961 7
40 980 11
40 986 11
41 3 13
41 12 15
41 33 10
41 50 9
41 65 8
41 118 11
41 130 9
41 144 15
41 189 6
41 286 13
41 296 9
41 315 7
41 327 15
41 343 8
41 345 12
41 379 8
41 380 15
41 387 15
41 390 13
41 399 7
41 402 5
41 441 10
41 446 10
41 536 8
41 560 5
41 575 13
41 634 14
41 637 14
41 667 12
41 676 7
41 686 15
41 725 6
41 798 9
41 815 10
41 861 12
41 922 12
41 981 13
41 990 8
41 994 7
41 999 6
41 539 13
41 567 5
41 609 8
41 613 7
41 617 12
41 628 7
41 633 11
41 639 14
41 653 12
41 654 9
41 655 7
41 663 8
41 669 5
41 738 15
41 741 8
41 763 11
41 787 9
41 876 9
41 883 10
41 911 12
41 931 9
41 949 13
41 957 15
42 15 7
42 28 14
42 30 10
42 51 12
42 88 10
42 93 7
42 106 6
42 119 14
42 177 11
42 184 5
42 205 10
42 206 8
42 242 7
42 256 15
42 258 6
42 278 8
42 305 13
42 314 9
42 341 15
42 364 6
42 368 11
42 429 15
42 459 9
42 502 9
42 508 11
42 529 11
42 561 13
42 597 8
42 641 10
42 656 9
42 669 12
42 682 8
42 723 7
42 743 14
42 756 14
42 823 12
42 854 8
42 942 5
42 945 10
42 955 13
42 959 6
42 964 11
42 521 9
42 545 12
42 550 14
42 581 14
42 635 9
42 689 13
42 768 10
42 786 8
42 822 15
42 828 13
42 901 7
42 906 13
42 914 5
42 918 14
42 929 13
42 969 12
43 19 9
43 44 5
43 60 12
43 133 9
43 155 8
43 202 15
43 220 11
43 245 12
43 248 13
43 256 10
43 267 13
43 299 5
43 306 9
43 323 6
43 332 11
43 350 12
43 430 12
43 522 10
43 530 14
43 616 5
43 633 11
43 636 9
43 638 15
43 642 14
43 660 15
43 687 7
43 711 11
43 732 12
43 773 8
43 804 12
43 806 10
43 816 6
43 827 8
43 858 9
43 877 13
43 896 8
43 929 13
43 935 7
43 983 8
43 998 10
43 563 10
43 579 15
43 589 13
43 628 14
43 716 9
43 718 9
43 736 5
43 744 10
43 756 11
43 785 14
43 799 12
43 834 8
43 841 8
43 856 14
43 866 9
43 907 14
43 941 9
43 947 13
43 972 12
44 13 7
44 67 7
44 82 5
44 92 7
44 97 11
44 113 8
44 129 11
44 151 10
44 155 7
44 156 13
44 187 14
44 215 12
44 224 12
44 270 14
44 271 7
44 292 9
44 343 7
44 352 12
44 368 11
44 402 8
44 409 10
44 414 7
44 442 14
44 454 10
44 455 5
44 568 8
44 577 9
44 634 15
44 636 13
44 659 9
44 669 5
44 713 13
44 719 12
44 764 8
44 824 14
44 858 5
44 867 9
44 869 12
44 875 12
44 938 13
44 951 15
44 952 7
44 953 9
44 976 13
44 988 9
44 508 12
44 570 6
44 612 13
44 627 10
44 691 11
44 750 8
44 777 6
44 788 11
44 838 7
44 850 11
44 861 5
44 883 12
44 918 10
44 943 5
44 946 5
44 967 6
45 8 5
45 14 5
45 126 7
45 162 10
45 166 13
45 195 9
45 221 6
45 229 13
45 236 8
45 270 5
45 276 15
45 312 15
45 313 9
45 347 12
45 348 9
45 374 12
45 384 8
45 428 9
45 433 7
45 462 9
45 463 6
45 486 9
45 489 8
45 491 9
45 520 11
45 522 10
45 550 5
45 556 12
45 582 10
45 586 13
45 685 6
45 690 11
45 708 12
45 720 5
45 747 12
45 761 10
45 769 14
45 794 7
45 807 11
45 808 10
45 812 5
45 854 13
45 911 11
45 920 5
45 956 9
45 972 9
45 989 6
45 999 8
45 524 10
45 585 13
45 590 7
45 595 13
45 634 15
45 643 14
45 662 9
45 665 9
45 674 12
45 737 9
45 738 14
45 760 5
45 775 9
45 781 5
45 783 13
45 823 9
45 844 6
45 878 6
45 921 10
45 922 9
45 968 7
45 987 8
46 11 10
46 13 8
46 15 15
46 64 11
46 65 14
46 93 7
46 95 5
46 133 13
46 175 13
46 243 8
46 251 15
46 266 6
46 279 6
46 293 6
46 324 14
46 342 10
46 385 6
46 440 8
46 451 13
46 458 6
46 489 13
46 513 7
46 533 9
46 542 13
46 543 15
46 579 15
46 688 11
46 714 10
46 728 14
46 755 9
46 777 7
46 791 14
46 832 14
46 837 9
46 892 7
46 956 6
46 976 8
46 977 7
46 995 12
46 558 6
46 559 8
46 581 8
46 637 15
46 652 9
46 661 6
46 664 14
46 687 14
46 703 11
46 704 14
46 706 13
46 722 9
46 735 7
46 738 8
46 773 5
46 795 8
46 818 14
46 827 13
46 829 13
46 843 13
46 854 12
46 862 11
46 864 15
46 906 8
46 915 8
46 950 -7
46 970 13
46 984 5
47 34 9
47 80 6
47 90 6
47 95 13
47 98 13
47 103 13
47 207 9
47 213 12
47 215 13
47 224 9
47 259 14
47 268 6
47 272 7
47 296 8
47 301 7
47 316 6
47 355 14
47 440 13
47 447 10
47 462 11
47 467 8
47 482 6
47 538 8
47 544 9
47 551 15
47 552 6
47 573 13
47 581 11
47 591 7
47 592 7
47 603 13
47 623 15
47 628 8
47 647 5
47 649 8
47 652 11
47 674 14
47 702 8
47 716 9
47 731 11
47 757 7
47 761 5
47 780 6
47 781 12
47 782 8
47 835 14
47 838 10
47 878 6
47 927 7
47 950 14
47 959 9
47 972 7
47 975 8
47 976 14
47 505 12
47 549 7
47 737 9
47 756 14
47 779 7
47 806 11
47 822 9
47 823 8
47 824 12
47 841 6
47 847 15
47 862 6
47 875 13
47 882 12
47 893 11
47 935 11
47 960 10
47 961 5
47 971 15
47 990 11
48 2 15
48 15 7
48 76 11
48 88 7
48 109 8
48 185 12
48 242 5
48 252 8
48 261 6
48 265 10
48 269 6
48 280 6
48 336 8
48 360 11
48 361 9
48 370 15
48 399 6
48 441 10
48 471 5
48 496 14
48 527 14
48 530 7
48 550 8
48 572 6
48 644 6
48 645 5
48 662 8
48 685 14
48 692 15
48 699 14
48 707 5
48 709 13
48 776 6
48 782 9
48 840 5
48 880 6
48 935 12
48 944 5
48 977 15
48 982 8
48 985 11
48 999 7
48 534 6
48 579 10
48 580 11
48 581 12
48 590 7
48 615 9
48 618 8
48 627 8
48 634 12
48 671 6
48 694 6
48 718 14
48 767 8
48 800 8
48 810 14
48 828 14
48 831 13
48 865 5
48 879 14
48 901 7
48 941 11
48 974 12
48 981 12
49 10 8
49 24 5
49 57 9
49 78 15
49 95 8
49 104 7
49 116 5
49 128 10
49 146 5
49 217 8
49 235 6
49 299 10
49 348 7
49 371 9
49 382 15
49 383 10
49 399 14
49 408 7
49 480 6
49 505 11
49 521 14
49 586 8
49 633 14
49 648 10
49 689 11
49 722 15
49 735 14
49 739 13
49 761 14
49 772 14
49 791 15
49 806 8
49 816 6
49 869 12
49 960 5
49 982 11
49 999 14
49 547 8
49 553 12
49 562 11
49 570 15
49 571 12
49 572 6
49 573 12
49 601 12
49 609 11
49 643 11
49 664 6
49 679 6
49 683 13
49 707 6
49 710 6
49 775 15
49 792 13
49 851 5
49 920 5
49 928 6
49 949 8
49 977 7
50 4 9
50 9 7
50 24 6
50 51 6
50 52 13
50 63 13
50 95 6
50 107 13
50 108 12
50 115 8
50 147 8
50 161 8
50 197 7
50 208 5
50 229 11
50 253 12
50 268 7
50 276 8
50 279 5
50 301 11
50 312 6
50 355 13
50 362 14
50 413 15
50 414 11
50 450 14
50 472 14
50 518 7
50 542 6
50 567 6
50 588 8
50 594 8
50 604 14
50 616 10
50 623 11
50 624 12
50 627 10
50 669 7
50 679 13
50 685 7
50 686 13
50 687 12
50 693 15
50 786 7
50 832 5
50 867 14
50 878 12
50 891 15
50 934 5
50 945 9
50 953 10
50 960 5
50 967 13
50 974 10
50 987 5
50 992 7
50 527 5
50 560 13
50 608 14
50 675 8
50 688 5
50 704 10
50 722 14
50 730 13
50 761 5
50 772 13
50 817 8
50 820 9
50 826 11
50 834 15
50 836 14
50 848 6
50 917 12
50 981 9
50 988 9
51 37 12
51 59 13
51 90 5
51 91 11
51 120 9
51 127 11
51 130 6
51 134 7
51 146 10
51 173 15
51 188 12
51 242 6
51 268 13
51 272 6
51 280 10
51 286 8
51 351 13
51 366 5
51 380 12
51 414 7
51 427 13
51 457 11
51 501 5
51 534 8
51 575 11
51 577 5
51 583 8
51 606 8
51 622 10
51 654 14
51 669 9
51 670 8
51 696 8
51 702 10
51 814 15
51 842 6
51 847 7
51 856 15
51 868 8
51 888 9
51 916 11
51 935 5
51 963 7
51 987 14
51 528 12
51 548 7
51 591 10
51 598 9
51 599 15
51 621 8
51 660 13
51 740 11
51 763 13
51 770 14
51 818 6
51 821 12
51 839 12
51 930 9
51 938 9
51 958 15
52 17 7
52 26 11
52 61 12
52 80 15
52 90 5
52 101 7
52 122 9
52 163 6
52 186 9
52 187 6
52 192 10
52 202 5
52 242 13
52 298 9
52 300 8
52 307 8
52 320 12
52 327 12
52 372 15
52 423 8
52 445 6
52 450 8
52 451 11
52 459 11
52 496 13
52 503 9
52 562 5
52 588 5
52 609 12
52 612 5
52 632 11
52 638 15
52 640 12
52 702 7
52 710 10
52 719 8
52 738 13
52 743 13
52 747 11
52 756 7
52 766 13
52 770 9
52 778 14
52 822 9
52 833 9
52 839 12
52 872 14
52 878 15
52 894 13
52 910 9
52 924 5
52 959 10
52 978 15
52 989 6
52 995 9
52 999 15
52 534 15
52 536 10
52 538 7
52 560 9
52 688 10
52 750 14
52 783 13
52 838 6
52 853 14
52 855 5
52 862 14
52 903 10
52 919 11
52 944 6
52 951 7
52 975 13
52 982 8
53 18 15
53 48 12
53 56 15
53 100 14
53 101 11
53 107 10
53 119 15
53 124 9
53 135 13
53 161 8
53 201 7
53 220 15
53 239 7
53 276 10
53 330 8
53 335 6
53 356 12
53 358 5
53 393 11
53 400 12
53 438 6
53 467 9
53 490 5
53 511 15
53 520 14
53 524 14
53 536 9
53 567 9
53 621 5
53 650 5
53 657 14
53 708 5
53 710 7
53 728 8
53 745 11
53 776 12
53 796 12
53 808 11
53 822 5
53 836 14
53 879 5
53 916 8
53 921 9
53 926 9
53 927 11
53 968 14
53 975 15
53 980 12
53 993 15
53 514 15
53 548 5
53 600 8
53 604 7
53 632 10
53 702 7
53 730 14
53 752 8
53 765 12
53 834 15
53 835 5
53 847 11
53 868 5
53 925 7
53 928 14
53 936 14
53 945 6
53 956 13
53 988 15
54 1 13
54 20 14
54 40 11
54 42 8
54 70 8
54 118 8
54 147 15
54 171 5
54 217 15
54 237 13
54 248 15
54 268 5
54 282 15
54 289 11
54 314 7
54 325 7
54 346 8
54 374 14
54 379 6
54 399 11
54 400 13
54 434 6
54 443 13
54 496 15
54 506 5
54 527 9
54 547 11
54 557 15
54 561 13
54 576 14
54 581 12
54 587 15
54 614 5
54 651 11
54 656 5
54 674 11
54 694 9
54 696 8
54 698 11
54 710 10
54 717 6
54 738 14
54 744 13
54 801 10
54 810 9
54 811 8
54 822 10
54 823 14
54 872 7
54 876 8
54 901 15
54 915 7
54 933 8
54 942 7
54 944 15
54 953 8
54 978 6
54 986 9
54 542 13
54 568 11
54 572 12
54 578 8
54 584 15
54 586 10
54 590 15
54 594 7
54 595 14
54 615 8
54 638 8
54 666 6
54 687 9
54 716 14
54 739 13
54 784 11
54 829 14
54 845 9
54 846 10
54 850 13
54 860 13
54 927 6
54 932 15
54 966 15
54 988 13
55 35 6
55 39 13
55 61 7
55 82 8
55 100 14
55 102 14
55 104 8
55 110 14
55 122 10
55 147 14
55 172 14
55 173 5
55 187 15
55 192 15
55 197 8
55 210 9
55 213 8
55 225 9
55 231 8
55 271 6
55 328 6
55 365 5
55 381 5
55 408 7
55 434 14
55 450 5
55 478 5
55 511 15
55 514 12
55 532 14
55 567 11
55 591 10
55 608 11
55 631 5
55 667 11
55 672 15
55 684 12
55 705 14
55 716 5
55 726 15
55 781 11
55 818 15
55 832 7
55 848 11
55 972 6
55 974 7
55 998 11
55 999 8
55 502 13
55 531 13
55 556 15
55 575 8
55 576 12
55 589 8
55 601 13
55 633 6
55 635 6
55 689 6
55 703 15
55 704 14
55 722 15
55 743 5
55 767 7
55 775 11
55 793 14
55 841 13
55 950 14
56 6 6
56 41 7
56 48 15
56 55 12
56 81 12
56 85 12
56 116 15
56 125 10
56 132 15
56 182 14
56 201 6
56 232 13
56 250 5
56 259 12
56 263 14
56 271 14
56 288 9
56 291 13
56 292 15
56 307 15
56 314 6
56 323 8
56 332 13
56 355 5
56 379 14
56 397 6
56 400 7
56 419 7
56 429 15
56 478 13
56 521 6
56 527 6
56 542 13
56 560 11
56 596 11
56 601 5
56 626 8
56 647 9
56 650 5
56 652 14
56 662 12
56 672 15
56 692 10
56 700 8
56 728 13
56 737 11
56 796 8
56 830 9
56 905 12
56 912 14
56 957 10
56 967 9
56 985 13
56 502 8
56 510 5
56 523 9
56 530 7
56 545 15
56 576 8
56 593 8
56 602 5
56 608 13
56 630 14
56 642 10
56 690 7
56 693 7
56 704 11
56 709 5
56 714 15
56 723 6
56 724 15
56 742 12
56 772 7
56 773 15
56 818 13
56 828 7
56 897 7
56 936 6
56 970 5
57 3 9
57 7 14
57 9 10
57 43 7
57 58 15
57 68 8
57 131 8
57 134 11
57 164 12
57 189 7
57 206 11
57 238 12
57 262 8
57 267 8
57 314 5
57 324 14
57 379 8
57 384 14
57 415 12
57 419 13
57 421 9
57 424 5
57 470 6
57 484 10
57 524 9
57 556 15
57 570 8
57 594 11
57 622 7
57 689 14
57 741 15
57 754 7
57 770 9
57 781 8
57 825 12
57 833 5
57 837 11
57 840 11
57 872 15
57 881 15
57 913 15
57 981 9
57 992 13
57 996 15
57 512 7
57 515 9
57 535 6
57 575 15
57 576 6
57 650 15
57 713 12
57 739 10
57 751 5
57 794 15
57 811 10
57 858 9
57 876 6
57 888 15
57 904 13
57 955 13
57 974 15
58 55 12
58 56 6
58 66 15
58 69 11
58 133 11
58 142 11
58 152 14
58 154 10
58 159 13
58 163 7
58 167 12
58 192 11
58 206 6
58 211 6
58 242 12
58 301 9
58 302 15
58 312 6
58 314 10
58 327 14
58 330 14
58 356 14
58 358 6
58 396 12
58 412 9
58 493 12
58 494 13
58 525 7
58 527 14
58 531 11
58 576 7
58 578 12
58 580 9
58 595 15
58 597 6
58 598 7
58 640 8
58 642 11
58 652 15
58 654 5
58 655 12
58 694 7
58 724 9
58 728 14
58 736 12
58 740 9
58 742 14
58 744 9
58 796 11
58 816 15
58 825 13
58 844 7
58 856 13
58 860 11
58 884 9
58 910 8
58 937 6
58 946 9
58 953 7
58 966 13
58 967 13
58 979 9
58 987 15
58 541 12
58 565 13
58 609 5
58 618 11
58 619 6
58 623 15
58 624 6
58 659 9
58 674 7
58 689 13
58 705 9
58 715 7
58 746 13
58 765 13
58 778 9
58 783 11
58 787 12
58 815 5
58 871 11
58 897 15
58 903 7
58 918 15
58 920 11
58 942 12
58 985 13
58 988 6
58 996 6
59 18 10
59 19 11
59 20 7
59 28 11
59 39 14
59 55 11
59 100 13
59 119 14
59 128 10
59 155 11
59 161 9
59 176 8
59 222 9
59 225 12
59 262 8
59 265 11
59 300 12
59 319 10
59 326 8
59 357 15
59 401 9
59 403 7
59 437 9
59 447 15
59 452 10
59 453 8
59 459 8
59 469 8
59 472 8
59 475 8
59 555 6
59 613 14
59 614 13
59 653 5
59 668 8
59 693 14
59 705 5
59 717 11
59 718 15
59 719 10
59 731 6
59 741 5
59 767 5
59 775 8
59 808 9
59 815 12
59 865 14
59 870 7
59 873 5
59 882 13
59 985 5
59 993 12
59 509 10
59 515 11
59 519 11
59 522 11
59 530 9
59 534 6
59 547 10
59 556 15
59 564 10
59 635 7
59 639 12
59 688 6
59 713 7
59 724 8
59 756 9
59 787 14
59 813 15
59 823 11
59 838 15
59 867 9
59 883 7
59 888 13
59 920 15
59 925 14
59 938 13
59 974 5
60 34 6
60 72 9
60 111 15
60 138 8
60 146 9
60 151 15
60 154 9
60 165 7
60 193 8
60 194 13
60 232 13
60 253 13
60 292 9
60 298 12
60 299 8
60 351 14
60 418 9
60 459 7
60 506 15
60 575 9
60 576 11
60 591 10
60 593 14
60 602 14
60 630 15
60 642 14
60 653 14
60 655 5
60 746 12
60 757 14
60 774 13
60 829 12
60 833 14
60 845 7
60 852 8
60 874 6
60 889 9
60 895 6
60 927 6
60 929 13
60 969 6
60 992 15
60 516 10
60 553 10
60 564 9
60 595 11
60 597 5
60 660 13
60 661 7
60 691 10
60 703 5
60 706 14
60 714 11
60 761 14
